Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Brazil,BRA,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,10.36094,9.79901,..,12.68983,15.19637,..,16.92151,18.13079,19.65354,20.5004,20.12935,19.54553,19.66313,19.45078,20.05496,..,..,..,..,..
Brazil,BRA,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,10.14512,..,11.44409,13.00607,..,17.62629,19.06857,20.00857,20.97786,21.8504,19.66737,20.57305,20.56801,21.52655,..,..,..,..,..
Brazil,BRA,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,47.0537,44.34165,..,32.36675,34.63414,..,29.00597,27.01758,27.69676,27.66643,27.41477,27.88126,29.81738,28.79964,33.04323,..,..,..,..,..
Brazil,BRA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,16.54899661,18.29190262,19.07787109,21.32583889,20.6057468,20.52340662,21.18206481,21.42981444,18.39290171,20.76033874,21.0568504,20.05802989,19.39228966,17.88689058,16.25838276,15.36922299,15.34378896,15.48883725,15.15779643,16.79227898
Brazil,BRA,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,102.1928637,99.15717686,97.77881731,96.58672945,96.59913668,97.29306728,98.63726116,100.1895684,100.4032333,101.0409828,100.7694257,101.3591955,102.3014773,102.6615202,101.1532598,99.60032399,99.28179864,99.60620439,100.2452131,98.6125862
Brazil,BRA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,13.59491698,15.40753681,16.41786255,18.85499919,18.1140694,18.40981225,19.34636623,19.22685147,16.38036208,17.80242308,18.60124584,17.67811034,18.15171032,16.13440726,14.52934699,13.42175237,13.57777005,12.70741996,12.54232736,15.04149734
Brazil,BRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.56457435,13.38776713,12.95960101,13.13249097,11.84296594,11.66738358,11.96493627,13.72356891,11.25460447,11.90659334,12.35189532,13.23673454,14.04374544,13.673463,14.0534512,12.06701899,11.8007665,14.24120388,14.35057519,15.48344104
Brazil,BRA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,22.63952791,22.49532782,23.08381782,24.30662329,24.17257828,23.54402167,23.12538041,23.08529375,21.87859263,23.26795162,23.10205624,22.13364737,21.22482871,20.47246275,19.36004398,18.35475828,18.18850231,18.74905145,18.40884269,17.65010882
Brazil,BRA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,8.225094319,9.798112239,14.09102152,7.752060761,7.431225467,6.774274099,6.439038091,8.778552726,7.313482736,8.423338328,8.318565045,7.94317879,7.504539865,7.846709744,7.566175012,8.103604359,3.671384512,4.493534332,4.280505119,4.805398417
Brazil,BRA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,13.08953794,12.35696267,14.45076456,15.09953016,14.73828114,14.10894587,14.15426481,13.9551769,13.05946215,12.72183388,11.78380036,10.67594231,10.47963105,10.33709739,10.52092077,10.78645112,10.72149801,10.52845738,10.14100394,9.769890055
Brazil,BRA,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,33.29403654,24.95489983,42.01176266,49.35579864,53.23360426,64.1225727,98.04069955,34.90723993,80.21786503,69.97082255,46.97407574,49.79119987,41.26708486,34.36060222,27.2184107,42.24307215,46.26660825,47.82732038,63.231177,68.41223554
Brazil,BRA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.951882445,1.895771199,1.503477636,1.461268409,1.524013393,1.481084895,1.4662921,1.441924093,1.538625697,1.539406981,1.411851159,1.378656465,1.329446084,1.330244423,1.365517154,1.347975413,1.414485611,1.494203353,1.407988516,1.439168226
Brazil,BRA,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.259024993,0.394476177,0.409564466,0.420206786,0.314632464,0.296771617,0.236613774,0.214797278,0.17331285,0.139564554,0.122872909,0.112935455,0.109902437,0.107814144,0.160741696,0.152574833,0.130785576,0.153029231,0.171136632,0.246842759
Brazil,BRA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1.06198,1.00968,0.99939,0.96343,1.00246,0.98807,1.08138,1.12904,1.11866,1.15992,1.13966,1.12684,1.19567,1.27131,1.34264,1.26343,1.09392,1.16038,..,..
Brazil,BRA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,57.71369225,57.34814547,56.35782814,54.92047111,56.07589162,57.13812721,57.72623621,56.80486177,59.14505921,57.61289624,57.56820533,58.73360251,59.67875799,61.25099131,62.30786717,63.20369583,63.33867286,62.65335035,63.18556561,62.92238364
Brazil,BRA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,11.52666172,7.751495623,12.62336294,16.98483809,19.16938372,25.23172664,46.19898147,33.60385275,42.46301196,41.11293391,31.53108175,33.73530629,29.91249758,26.22854365,23.30343028,31.24579865,31.13642701,40.12610171,55.31576547,95.07609183
Brazil,BRA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,14.24954112,14.85132693,14.33236502,14.12551345,13.49012527,13.62971679,13.71048259,13.60528907,13.94034928,13.73616364,..
Brazil,BRA,Trade (% of GDP),NE.TRD.GNFS.ZS,26.93628502,27.6183574,28.14038472,29.67825248,27.08679521,26.04169988,25.29261137,27.25756942,22.1059756,22.77217811,23.93441065,25.11429438,25.78597608,24.68540582,26.95364262,24.53369803,24.31973437,28.87620338,28.45593732,32.35429588
Brazil,BRA,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,4.502334742,4.517830266,4.417944213,4.257215043,4.315394662,4.16820044,4.192826874,4.4008851,4.303930111,4.145567629,4.250414929,4.782479571,4.950477004,5.215989769,5.803675073,5.407662127,5.196967968,5.568811964,5.540487432,5.369563207
Brazil,BRA,"IBRD loans and IDA credits (DOD, current US$)",DT.DOD.MWBG.CD,7963197000,8584823000,8588160000,8668375000,8083177000,9694176000,9676332000,10670772000,10065337000,13523256000,9033932000,11438808000,13598409000,15288165000,15753003000,16254592000,16389947000,16213257000,16252501000,15681525000
Brazil,BRA,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,78.82930015,61.83896508,49.88965015,47.73229069,44.59724699,23.67466804,21.76305002,18.9098258,16.67903474,22.69511276,11.97133765,8.731628844,9.338065158,16.00156826,14.68347324,15.67239793,14.01460585,17.83884931,22.18615641,19.39828725
Brazil,BRA,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,35.32011394,38.88784305,29.7757874,24.91579179,20.69439935,18.46563483,24.22872658,23.51353538,28.66654612,26.78335748,25.25416242,25.06733701,21.67787113,24.27328316,25.09144751,29.56114464,32.41675403,30.79615913,26.09136225,27.30857344
Brazil,BRA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,35866445530,37832146718,49297286966,52934865186,53799284977,85842861115,1.80334E+11,1.93783E+11,2.38539E+11,2.88575E+11,3.5201E+11,3.73161E+11,3.58816E+11,3.6357E+11,3.56465E+11,3.64984E+11,3.73956E+11,3.7471E+11,3.56886E+11,3.55614E+11
Brazil,BRA,Total reserves minus gold (current US$),FI.RES.XGLD.CD,35563040398,37461990440,48846596457,52461784860,53245209761,85156183464,1.79433E+11,1.92844E+11,2.37364E+11,2.87056E+11,3.50356E+11,3.69566E+11,3.56214E+11,3.60965E+11,3.54175E+11,3.62505E+11,3.71151E+11,3.71934E+11,3.53588E+11,3.51519E+11
Brazil,BRA,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,50070244251,52046584758,58350696521,53764235118,62905830413,62246189478,55009017279,56543249819,44526664672,45881467062,59070172415,45476554943,81947509475,62250211467,89845404199,1.17495E+11,95434116477,95525258349,1.51812E+11,1.31349E+11
Brazil,BRA,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,6576.918403,6679.329628,6684.390796,6999.756217,7145.635156,7375.951935,7773.141655,8061.860534,7988.890795,8434.035126,8733.478538,8828.558988,9118.623946,9042.938564,8648.149001,8275.733193,8339.799489,8342.964529,8406.599582,8069.260003
Brazil,BRA,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,9.251529473,10.60182108,10.79365213,8.277245884,7.265161932,5.763947365,4.02286464,3.418075417,2.731474617,2.143353672,2.317410555,1.891954468,3.36064367,2.582752201,5.080885057,6.684973284,4.712957718,5.125725284,8.307015219,9.269032987
Germany,DEU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.083432296,0.900496788,0.832259436,0.951063416,0.726955701,0.737585322,0.778860195,0.838330408,0.695334317,0.803696771,0.910022424,0.847918814,0.942643214,0.904547675,0.684691591,0.69843113,0.85174892,0.689013201,0.778988585,0.735309839
Germany,DEU,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.92046165,10.18361187,10.40197659,10.14598751,10.31149673,10.17961693,10.05104923,10.2510128,11.23758507,11.0968647,10.77629662,10.84700775,10.99187183,11.01583958,11.17801952,11.23043633,11.32229614,11.42995071,..,..
Germany,DEU,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,96.60672375,94.62588742,94.79120963,94.35531781,92.98224332,92.04972085,84.6233622,84.73043067,84.15016921,85.04561825,77.77286321,77.73727377,78.86287105,74.3322401,74.62083343,..,..,..,..,..
Germany,DEU,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,30.73936498,31.17791567,31.57562275,30.39067058,30.49455712,29.19201872,28.00208037,28.27252414,31.04606805,31.36671346,28.87498329,28.49386772,28.54600103,28.05218229,27.98818973,27.90292018,28.076617,27.89842808,28.32792549,..
Germany,DEU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,31.84470712,32.59257911,32.81171295,35.71336386,38.05957235,41.43290791,43.3227581,43.79919026,38.11990694,42.56547341,45.05713628,46.30712014,45.41867786,45.61926331,46.92073836,46.07326285,47.16304068,47.30104577,46.62423885,43.41689532
Germany,DEU,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,75.41297283,74.97334085,75.78910005,74.96039814,75.31444603,74.01319872,71.84897282,72.4802375,76.43243531,74.67189206,73.45661504,74.18382623,74.18777456,73.0112761,72.66180465,72.65569074,71.94884854,71.92766326,72.21005657,73.12573495
Germany,DEU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.929289961,2.478372661,2.620117979,-0.726488213,2.102577025,2.922406767,1.486225621,0.829879478,1.66878763,2.533231229,2.604828006,1.855307283,1.800276269,0.501769129,1.859895133,1.866123503,2.974301174,3.987458986,1.739025569,..
Germany,DEU,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,3.613076496,0.83160204,1.57447171,0.322857647,3.124789305,4.945374608,4.111198356,2.627987585,2.935372835,4.317660088,2.88185837,2.808975665,2.499323012,2.767933751,3.898903231,3.224281538,3.960198329,4.695281437,3.938662958,2.898375032
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1.94411E+12,2.06862E+12,2.49613E+12,2.80919E+12,2.8458E+12,2.9922E+12,3.42123E+12,3.73003E+12,3.39779E+12,3.39635E+12,3.74441E+12,3.52734E+12,3.73274E+12,3.88392E+12,3.35624E+12,3.4675E+12,3.68173E+12,3.97535E+12,3.88833E+12,3.84641E+12
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,23607.88286,25077.72908,30243.57653,34044.05363,34507.36881,36323.44774,41587.2129,45427.15168,41485.90165,41531.9342,46644.77603,43858.36306,46285.76407,47959.99327,41086.72967,42107.51727,44542.2952,47950.18081,46794.89929,46208.42947
Germany,DEU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,4.293960094,4.366799831,4.435949802,4.909510136,4.94367981,4.82487011,4.956580162,4.935389996,4.921020031,4.855150223,4.839230061,4.882740021,4.992740154,..,..
Germany,DEU,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,18.94892614,19.23157061,19.32563744,18.81738062,18.77590886,18.32777098,17.85505391,18.25555961,19.99169982,19.56321167,19.06992976,19.27687584,19.63092464,19.58902519,19.6917566,19.90120393,19.84044246,19.90480602,20.30302158,22.40717315
Germany,DEU,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,..,..,..,15.60472,15.13138,15.10081,17.1887,17.66182,17.05452,17.32327,17.55396,17.6705,17.50845,17.44257,..,..,..,..
Germany,DEU,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..,..,..,20.29257,21.09132,21.07791,23.85787,23.88146,22.84118,23.04534,23.18698,23.19245,23.00137,22.95939,..,..,..,..
Germany,DEU,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,39.53355,37.25767,36.11148,33.95677,33.58129,..,..,..,..
Germany,DEU,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,24.58702717,25.02665915,24.21089995,25.03960186,24.68555397,25.98680128,28.15102718,27.5197625,23.56756469,25.32810794,26.54338496,25.81617377,25.81222544,26.9887239,27.33819535,27.34430926,28.05115146,28.07233674,27.78994343,26.87426505
Germany,DEU,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,98.37342466,95.74973159,96.22589382,94.79947139,94.79956824,94.58391333,93.2289012,93.92642422,94.98889902,94.73767743,95.09184871,93.89981459,94.24152098,93.38156677,92.4047479,92.62312026,92.91112159,93.83231488,94.35118833,94.2747568
Germany,DEU,Gross savings (% of GDP),NY.GNS.ICTR.ZS,22.53948381,22.63326809,21.79330683,24.3185149,24.13044535,26.33729946,28.26574014,27.14330647,24.39118781,25.77484873,27.82090766,26.80034456,26.58194611,27.58365403,28.32865381,28.52486475,28.64024629,28.99041667,28.39433281,27.22465694
Germany,DEU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,30.21813177,28.3423107,29.03760677,30.51283525,32.85914059,36.01682124,36.5516593,37.72561447,33.10880596,37.30315083,40.14898499,40.20693474,39.66019884,39.00083008,39.32548626,38.69638311,40.07416227,41.13336065,40.97542718,37.69165212
Germany,DEU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,27.0691909,26.37872364,26.18678134,26.40484946,26.35329129,26.97439918,27.23650257,26.84868191,24.73580485,26.84889253,27.06897192,27.28398614,26.78261334,27.01099599,27.10978858,27.56850648,27.46232202,27.30707333,26.96601264,26.49185167
Germany,DEU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.30499491,1.378125824,1.321253524,1.115595867,0.405207332,0.397281155,1.770273207,0.909330422,1.841891638,0.645275771,1.069483745,1.496488838,1.959391683,1.877939854,1.853678824,1.327752223,1.503738989,1.974717161,2.055056553,1.596822656
Germany,DEU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,20.34116748,19.78991138,19.83957098,20.03385605,20.06974579,20.65976823,20.85415375,20.04955841,17.68335017,19.69521136,20.23300019,20.15644863,19.92519608,20.22439478,20.34789735,20.66187307,20.39033901,20.03818449,19.39643284,18.12837782
Germany,DEU,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,55.12806235,33.1627931,43.22798956,42.52178202,42.24243143,54.7293486,61.5333771,29.77403066,38.03516137,42.09570081,31.63383823,42.1369283,51.86818456,44.76248199,51.12276494,49.48932931,61.44451066,44.15143345,53.96084342,59.38281429
Germany,DEU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.323438303,1.327958121,1.316924865,1.268957396,1.065629701,1.199302958,1.172471765,1.209034004,1.310604073,1.266826626,1.206150336,1.241677479,1.185257901,1.149941997,1.137338427,1.149654485,1.154049407,1.171816792,1.269146867,1.399730368
Germany,DEU,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.199734218,0.224963211,0.230292546,0.231936833,0.241192552,0.2501222,0.285496538,0.294198577,0.363318152,0.376545334,0.409600694,0.414958862,0.439240364,0.439642871,0.464153423,0.438285379,0.426112272,0.424811088,0.469894697,0.4653373
Germany,DEU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2.40437,2.43622,2.47461,2.43519,2.44193,2.47232,2.46048,2.61513,2.74266,2.73024,2.80555,2.88166,2.83599,2.87784,2.93003,2.94099,3.06792,3.13267,..,..
Germany,DEU,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,62.18292874,63.12189507,63.25727877,63.23661227,63.3645791,62.72343066,61.91402452,62.22313852,64.22855344,62.258657,61.79435394,61.68673119,62.19179398,62.10857305,62.1545645,61.77060936,61.79703473,62.12538526,62.38876013,63.35242728
Germany,DEU,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,66.92273182,42.14188927,40.75433021,42.05126812,45.26204092,65.197525,95.13647229,112.3219287,52.61637258,44.00768579,42.02544319,35.43587145,35.16480141,32.67489416,43.04265902,32.4185279,42.33330432,40.6543058,34.7277807,47.1631219
Germany,DEU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.9616854,10.83530471,10.99852141,10.42629457,10.6568166,10.85162762,11.33404013,11.47230109,11.61493705,11.19029793,11.48138523,11.62298611,11.61150337,11.4825632,11.47872896,11.29612025,11.41740839,11.44857565,11.40498366,..
Germany,DEU,Trade (% of GDP),NE.TRD.GNFS.ZS,62.06283889,60.93488981,61.84931971,66.22619911,70.91871294,77.44972915,79.8744174,81.52480473,71.2287129,79.86862424,85.20612127,86.51405488,85.0788767,84.62009339,86.24622461,84.76964597,87.23720295,88.43440642,87.59966603,81.10854743
Germany,DEU,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,11.55728764,11.80392879,11.72570967,12.36285559,13.07320506,13.67435682,13.83138385,14.27588886,14.06968752,14.57177103,14.78704163,15.62239313,16.22564993,16.48751432,17.35019693,17.58282041,18.21414584,18.31448676,18.71148134,16.10451178
Germany,DEU,"IBRD loans and IDA credits (DOD, current US$)",DT.DOD.MWBG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,82131887554,89142540697,96835206408,97169968441,1.01676E+11,1.11637E+11,1.35932E+11,1.38564E+11,1.7904E+11,2.15978E+11,2.34104E+11,2.48856E+11,1.98535E+11,1.93485E+11,1.73731E+11,1.84031E+11,1.99983E+11,1.98027E+11,2.24028E+11,2.68409E+11
Germany,DEU,Total reserves minus gold (current US$),FI.RES.XGLD.CD,51403889554,51170639197,50694032408,48822652441,45139728832,41686538618,44326512207,43137195662,59925314607,62294943890,66928070887,67422250286,67365115664,62265928848,58506810555,59582016353,59356901124,59173100675,59184533016,63969346749
Germany,DEU,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,34752.2877,34498.97776,34252.36059,35232.57551,35587.4317,37301.0898,38373.66891,38621.91085,36992.48145,38498.44333,40968.77183,40998.65849,41035.57805,41645.48677,42023.04679,42704.92896,43633.73383,44114.68953,44481.26766,42432.01454
Germany,DEU,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.107008191,2.010858852,1.850164289,1.822690944,1.680101704,1.518490643,1.612992953,1.515223,1.323161997,1.604028289,1.650287193,1.631795037,1.458632177,1.55635616,1.605644387,1.437114867,1.542414774,1.648876616,1.522459269,1.596840451
France,FRA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.70562744,10.02218628,10.08283329,10.16429329,10.2148447,10.39308834,10.33102131,10.51212215,11.29670525,11.24011326,11.20183182,11.31324291,11.43607998,11.58073521,11.46616745,11.50134468,11.39050198,11.25789452,..,..
France,FRA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,105.552096,104.6202481,105.6290185,104.2273431,102.9478008,98.86909428,95.42761906,95.60344967,94.19466932,95.30415112,89.75061817,89.66112536,89.53451869,85.05274703,85.17593375,..,..,..,..,..
France,FRA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,44.37432454,45.37145121,45.63565071,45.01597987,45.14135075,44.70433206,44.19515958,44.68268202,48.02100575,49.32403627,47.5857458,48.07192393,48.1193696,48.28941768,47.99197792,47.88192625,47.70799071,46.75391168,46.26176602,..
France,FRA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.2658952,27.53105026,26.11196897,26.46883632,27.03305104,27.93505509,27.85325751,28.11938486,24.83554721,26.78829984,28.42133748,29.20302719,29.36473787,29.6666845,30.59262238,30.24753718,30.94863319,31.71366721,31.59205541,27.87364408
France,FRA,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,76.26270966,76.69434177,77.38776672,77.09767321,77.46192462,76.99554852,76.54942927,77.0284785,79.45824825,79.34494702,78.72704068,78.66937252,78.74738627,78.43559645,77.85412512,77.99567527,77.62839091,77.15336059,76.59272204,78.20827145
France,FRA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.64281272,3.449839003,2.301072654,1.683027874,3.876692772,3.405385576,3.152836846,2.329970036,0.684810626,1.471630163,1.544897075,1.227526406,1.123742809,0.203525272,1.756429965,1.32739278,1.385542745,2.777934684,2.106467776,..
France,FRA,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,6.347631358,3.547005389,2.857607082,2.888921815,5.40940827,5.625808165,4.976153076,4.660088739,3.297811063,2.745790918,2.253553808,1.938083546,0.626643537,1.861519163,2.101164669,3.020487539,1.876221473,4.989115376,2.309522641,2.036131826
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1.37647E+12,1.49429E+12,1.84048E+12,2.11574E+12,2.19613E+12,2.31859E+12,2.65721E+12,2.91838E+12,2.69022E+12,2.64261E+12,2.86141E+12,2.68383E+12,2.81108E+12,2.85217E+12,2.43821E+12,2.47129E+12,2.58874E+12,2.78959E+12,2.72887E+12,2.63032E+12
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,22433.55498,24177.33556,29568.3888,33741.26192,34760.18502,36443.62631,41508.43269,45334.11796,41575.42196,40638.33525,43790.72602,40874.70039,42592.93539,43011.2631,36638.18493,37037.37419,38685.25849,41572.48501,40578.64429,39030.36037
France,FRA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.451600075,5.413169861,..,..
France,FRA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,22.14185412,22.72114944,23.14342729,23.0446961,23.06703928,22.75917931,22.43313965,22.56256337,24.0808047,23.98925669,23.74452783,23.9504999,24.11168771,24.12589283,23.80787761,23.73238072,23.64400442,23.27159496,22.98354758,25.06978279
France,FRA,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,..,..,17.74476,17.95336,17.54639,17.2182,17.83394,17.5281,17.99072,18.15487,17.91099,17.49746,17.71386,17.68894,17.53958,17.3647,..,..,..,..
France,FRA,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,29.88208,29.29764,27.22036,27.19799,26.61552,27.04691,28.70418,28.38317,27.17835,26.82868,26.72217,26.78417,26.46082,26.28009,..,..,..,..
France,FRA,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,..,..,34.20437,34.27348,33.63592,33.76937,35.15927,36.00706,38.9199,37.30938,36.36891,34.06808,33.75392,33.43725,32.96949,31.62493,..,..,..,..
France,FRA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,23.73729034,23.30565823,22.61223328,22.90232679,22.53807538,23.00445148,23.45057073,22.9715215,20.54175175,20.65505298,21.27295932,21.33062748,21.25261373,21.56440355,22.14587488,22.00432473,22.37160909,22.84663941,23.40727796,21.79172855
France,FRA,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,98.42757769,98.00992424,98.57389557,98.98727655,99.91454806,100.2332602,100.7142416,101.1583634,100.7914081,101.2912415,101.9479501,101.2960048,101.0345793,101.1454275,100.5664492,100.605068,101.0645809,101.0106182,100.9573624,102.0201402
France,FRA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,23.93909087,22.74478564,22.23458993,22.54924507,22.46340311,23.30633524,23.74657123,23.43398245,20.96452145,21.08428159,22.11296364,21.45583185,21.3891768,21.48595332,22.25404443,22.00463988,22.74829233,22.96286096,23.13460526,21.11856325
France,FRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.69347289,25.5409745,24.68586455,25.45617156,26.94765573,28.16836936,28.56749907,29.27769803,25.62690364,28.07949124,30.36923895,30.49903198,30.39931721,30.81211202,31.15907156,30.8526052,32.01321411,32.72428539,32.54941778,29.89378425
France,FRA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.93836952,20.64945281,20.1918112,19.95752395,19.60960527,19.28408447,19.13673919,18.81383069,18.30484264,17.84573563,17.97816621,17.86855062,17.97180129,17.74593967,17.67969171,17.43413205,17.24115265,17.18837933,17.42467597,16.44502922
France,FRA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.008334185,2.067425741,1.859368244,1.62267544,1.936341419,2.155327391,2.556637015,2.36707384,0.066627476,1.069697476,0.947960225,1.161825032,0.778100531,0.576944233,1.138248785,0.522559343,0.521577263,0.992224566,1.278592146,2.524649139
France,FRA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,14.03042517,13.58509008,13.09391378,12.68471772,12.24929993,11.7271803,11.62968228,11.10455837,10.58989208,10.32712554,10.395998,10.36157533,10.35434248,10.280426,10.43366363,10.28302305,10.13628516,9.971751436,10.00781495,9.391452368
France,FRA,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,85.33909131,64.7141602,73.67234316,73.69089994,80.07341687,104.72951,103.1283888,50.4528338,72.34291202,72.33438594,54.3074199,67.37356416,81.85775829,73.13375081,85.64968201,87.36532065,106.2027715,84.81342641,..,..
France,FRA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.03069529,2.04625799,2.095680413,2.104350835,2.023706919,1.9750983,1.907528634,1.897075896,2.098147335,1.969419353,1.891406214,1.8710806,1.849875918,1.862961439,1.872258281,1.917282368,1.908642012,1.845053399,1.845491196,2.073321427
